CodeReference;CodeSociete;Annee;Mois;CodeApporteur;CodeEtablissement;CodePole;CodeGenre;ValeurCA
BUD;PRO;2008;6;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;6;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;6;ATB ;ECAE ;PDVP;G000;1246
BUD;PRO;2008;6;ATB ;ECAE ;PEXP;GIFD;431
BUD;PRO;2008;6;ATB ;ECAE ;PEXP;GIFS;9279
BUD;PRO;2008;6;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;6;ATB ;ECAE ;PPRO;G000;1164
BUD;PRO;2008;6;ATB ;ELHA ;PDVP;G000;8338
BUD;PRO;2008;6;ATB ;ELHA ;PEXP;GIFD;2882
BUD;PRO;2008;6;ATB ;ELHA ;PEXP;GIFS;62096
BUD;PRO;2008;6;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;6;ATB ;ELHA ;PPRO;G000;7794
BUD;PRO;2008;6;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;6;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;6;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;6;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;7;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;7;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;7;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;7;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;7;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;7;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;7;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;7;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;7;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;7;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;7;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;7;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;7;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;7;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;7;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;7;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;7;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;7;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;7;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;7;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;7;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;7;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;7;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;7;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;7;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;7;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;7;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;7;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;7;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;7;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;7;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;7;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;7;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;7;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;7;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;7;AEG ;EREN ;PDVP;G000;8333
BUD;PRO;2008;7;AEG ;EREN ;PEXP;GIFD;8333
BUD;PRO;2008;7;AEG ;EREN ;PEXP;GIFS;16667
BUD;PRO;2008;7;AEG ;EREN ;PFOR;G000;8333
BUD;PRO;2008;7;AEG ;EREN ;PPRO;G000;8333
BUD;PRO;2008;7;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;7;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;7;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;7;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;7;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;7;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;7;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;7;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;7;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;7;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;7;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;7;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;7;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;7;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;7;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;7;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;7;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;7;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;7;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;7;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;7;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;7;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;7;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;7;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;7;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;7;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;7;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;7;AJS ;EROU ;PDVP;G000;9583
BUD;PRO;2008;7;AJS ;EROU ;PEXP;GIFD;3937
BUD;PRO;2008;7;AJS ;EROU ;PEXP;GIFS;100458
BUD;PRO;2008;7;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;7;AJS ;EROU ;PPRO;G000;8875
BUD;PRO;2008;7;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;7;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;7;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;7;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;7;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;7;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;7;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;7;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;7;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;7;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;7;AOL ;EREN ;PDVP;G000;141250
BUD;PRO;2008;7;AOL ;EREN ;PEXP;GIFD;1250
BUD;PRO;2008;7;AOL ;EREN ;PEXP;GIFS;143750
BUD;PRO;2008;7;AOL ;EREN ;PFOR;G000;2500
BUD;PRO;2008;7;AOL ;EREN ;PPRO;G000;6250
BUD;PRO;2008;7;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;7;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;7;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;7;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;7;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;7;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;7;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;7;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;7;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;7;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;7;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;7;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;7;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;7;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;7;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;7;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;7;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;7;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;7;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;7;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;7;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;7;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;7;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;7;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;7;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;7;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;7;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;7;ATB ;ECAE ;PDVP;G000;1246
BUD;PRO;2008;7;ATB ;ECAE ;PEXP;GIFD;431
BUD;PRO;2008;7;ATB ;ECAE ;PEXP;GIFS;9279
BUD;PRO;2008;7;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;7;ATB ;ECAE ;PPRO;G000;1164
BUD;PRO;2008;7;ATB ;ELHA ;PDVP;G000;8338
BUD;PRO;2008;7;ATB ;ELHA ;PEXP;GIFD;2882
BUD;PRO;2008;7;ATB ;ELHA ;PEXP;GIFS;62096
BUD;PRO;2008;7;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;7;ATB ;ELHA ;PPRO;G000;7794
BUD;PRO;2008;7;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;7;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;7;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;7;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;8;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;8;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;8;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;8;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;8;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;8;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;8;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;8;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;8;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;8;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;8;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;8;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;8;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;8;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;8;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;8;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;8;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;8;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;8;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;8;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;8;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;8;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;8;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;8;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;8;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;8;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;8;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;8;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;8;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;8;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;8;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;8;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;8;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;8;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;8;AEB ;ENIO ;PDVP;G000;166667
BUD;PRO;2008;8;AEG ;EREN ;PDVP;G000;8333
BUD;PRO;2008;8;AEG ;EREN ;PEXP;GIFD;8333
BUD;PRO;2008;8;AEG ;EREN ;PEXP;GIFS;16667
BUD;PRO;2008;8;AEG ;EREN ;PFOR;G000;8333
BUD;PRO;2008;8;AEG ;EREN ;PPRO;G000;8333
BUD;PRO;2008;8;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;8;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;8;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;8;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;8;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;8;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;8;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;8;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;8;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;8;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;8;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;8;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;8;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;8;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;8;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;8;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;8;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;8;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;8;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;8;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;8;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;8;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;8;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;8;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;8;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;8;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;8;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;8;AJS ;EROU ;PDVP;G000;9583
BUD;PRO;2008;8;AJS ;EROU ;PEXP;GIFD;3937
BUD;PRO;2008;8;AJS ;EROU ;PEXP;GIFS;100458
BUD;PRO;2008;8;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;8;AJS ;EROU ;PPRO;G000;8875
BUD;PRO;2008;8;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;8;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;8;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;8;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;8;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;8;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;8;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;8;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;8;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;8;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;8;AOL ;EREN ;PDVP;G000;141250
BUD;PRO;2008;8;AOL ;EREN ;PEXP;GIFD;1250
BUD;PRO;2008;8;AOL ;EREN ;PEXP;GIFS;143750
BUD;PRO;2008;8;AOL ;EREN ;PFOR;G000;2500
BUD;PRO;2008;8;AOL ;EREN ;PPRO;G000;6250
BUD;PRO;2008;8;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;8;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;8;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;8;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;8;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;8;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;8;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;8;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;8;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;8;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;8;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;8;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;8;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;8;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;8;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;8;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;8;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;8;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;8;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;8;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;8;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;8;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;8;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;8;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;8;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;8;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;8;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;8;ATB ;ECAE ;PDVP;G000;1246
BUD;PRO;2008;8;ATB ;ECAE ;PEXP;GIFD;431
BUD;PRO;2008;8;ATB ;ECAE ;PEXP;GIFS;9279
BUD;PRO;2008;8;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;8;ATB ;ECAE ;PPRO;G000;1164
BUD;PRO;2008;8;ATB ;ELHA ;PDVP;G000;8338
BUD;PRO;2008;8;ATB ;ELHA ;PEXP;GIFD;2882
BUD;PRO;2008;8;ATB ;ELHA ;PEXP;GIFS;62096
BUD;PRO;2008;8;ATB ;ELHA ;PFOR;G000;363
BUD;PRO;2008;8;ATB ;ELHA ;PPRO;G000;7794
BUD;PRO;2008;8;AVB ;ENIO ;PEXP;GIFD;50000
BUD;PRO;2008;8;AVB ;ENIO ;PEXP;GIFS;75000
BUD;PRO;2008;8;AVB ;ENIO ;PFOR;G000;1250
BUD;PRO;2008;8;AVB ;ENIO ;PPRO;G000;4167
BUD;PRO;2008;9;AAS ;EPBA ;PDVP;G000;25000
BUD;PRO;2008;9;AAS ;EPBA ;PEXP;GIFS;250000
BUD;PRO;2008;9;AAS ;EPBA ;PPRO;G000;8333
BUD;PRO;2008;9;ABD ;EPIN ;PDVP;G000;10000
BUD;PRO;2008;9;ABD ;EPIN ;PEXP;GIFD;1250
BUD;PRO;2008;9;ABD ;EPIN ;PEXP;GIFS;150000
BUD;PRO;2008;9;ABD ;EPIN ;PFOR;G000;417
BUD;PRO;2008;9;ABD ;EPIN ;PPRO;G000;5000
BUD;PRO;2008;9;ABF ;ELAN ;PDVP;G000;16667
BUD;PRO;2008;9;ABF ;ELAN ;PEXP;GIFD;833
BUD;PRO;2008;9;ABF ;ELAN ;PEXP;GIFS;145833
BUD;PRO;2008;9;ABF ;ELAN ;PFOR;G000;833
BUD;PRO;2008;9;ABF ;ELAN ;PPRO;G000;2500
BUD;PRO;2008;9;ABP ;ENIO ;PDVP;G000;50000
BUD;PRO;2008;9;ACC ;EAIX ;PDVP;G000;2064
BUD;PRO;2008;9;ACC ;EAIX ;PEXP;GIFD;153
BUD;PRO;2008;9;ACC ;EAIX ;PEXP;GIFS;15827
BUD;PRO;2008;9;ACC ;EAIX ;PFOR;G000;153
BUD;PRO;2008;9;ACC ;EAIX ;PPRO;G000;765
BUD;PRO;2008;9;ACC ;ESOP ;PDVP;G000;9186
BUD;PRO;2008;9;ACC ;ESOP ;PEXP;GIFD;680
BUD;PRO;2008;9;ACC ;ESOP ;PEXP;GIFS;70423
BUD;PRO;2008;9;ACC ;ESOP ;PFOR;G000;680
BUD;PRO;2008;9;ACC ;ESOP ;PPRO;G000;3402
BUD;PRO;2008;9;ACS ;ELIL ;PDVP;G000;3333
BUD;PRO;2008;9;ACS ;ELIL ;PEXP;GIFD;7250
BUD;PRO;2008;9;ACS ;ELIL ;PEXP;GIFS;112333
BUD;PRO;2008;9;ACS ;ELIL ;PFOR;G000;833
BUD;PRO;2008;9;ACS ;ELIL ;PPRO;G000;9583
BUD;PRO;2008;9;AE B;ECAE ;PDVP;G000;542
BUD;PRO;2008;9;AE B;ECAE ;PEXP;GIFS;18958
BUD;PRO;2008;9;AE B;ECAE ;PPRO;G000;542
BUD;PRO;2008;9;AE B;ELHA ;PDVP;G000;3625
BUD;PRO;2008;9;AE B;ELHA ;PEXP;GIFS;126875
BUD;PRO;2008;9;AE B;ELHA ;PPRO;G000;3625
BUD;PRO;2008;9;AEB ;ENIO ;PDVP;G000;116667
BUD;PRO;2008;9;AEG ;EREN ;PDVP;G000;8333
BUD;PRO;2008;9;AEG ;EREN ;PEXP;GIFD;8333
BUD;PRO;2008;9;AEG ;EREN ;PEXP;GIFS;16667
BUD;PRO;2008;9;AEG ;EREN ;PFOR;G000;8333
BUD;PRO;2008;9;AEG ;EREN ;PPRO;G000;8333
BUD;PRO;2008;9;AEP ;EBDX ;PDVP;G000;5000
BUD;PRO;2008;9;AEP ;EBDX ;PEXP;GIFD;8333
BUD;PRO;2008;9;AEP ;EBDX ;PEXP;GIFS;141667
BUD;PRO;2008;9;AEP ;EBDX ;PFOR;G000;1667
BUD;PRO;2008;9;AEP ;EBDX ;PPRO;G000;1667
BUD;PRO;2008;9;AFGV;EAIX ;PDVP;G000;2753
BUD;PRO;2008;9;AFGV;EAIX ;PEXP;GIFD;306
BUD;PRO;2008;9;AFGV;EAIX ;PEXP;GIFS;2905
BUD;PRO;2008;9;AFGV;EAIX ;PFOR;G000;612
BUD;PRO;2008;9;AFGV;EAIX ;PPRO;G000;459
BUD;PRO;2008;9;AFGV;ESOP ;PDVP;G000;12248
BUD;PRO;2008;9;AFGV;ESOP ;PEXP;GIFD;1361
BUD;PRO;2008;9;AFGV;ESOP ;PEXP;GIFS;12928
BUD;PRO;2008;9;AFGV;ESOP ;PFOR;G000;2722
BUD;PRO;2008;9;AFGV;ESOP ;PPRO;G000;2041
BUD;PRO;2008;9;AGB ;ENIO ;PEXP;GIFD;41667
BUD;PRO;2008;9;AGB ;ENIO ;PEXP;GIFS;211250
BUD;PRO;2008;9;AGJ ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;9;AGJ ;EPTE ;PEXP;GIFS;144167
BUD;PRO;2008;9;AGJ ;EPTE ;PPRO;G000;18333
BUD;PRO;2008;9;AJA ;ETOU ;PDVP;G000;3333
BUD;PRO;2008;9;AJA ;ETOU ;PEXP;GIFD;9167
BUD;PRO;2008;9;AJA ;ETOU ;PEXP;GIFS;66667
BUD;PRO;2008;9;AJA ;ETOU ;PFOR;G000;1667
BUD;PRO;2008;9;AJA ;ETOU ;PPRO;G000;2500
BUD;PRO;2008;9;AJS ;ECAE ;PEXP;GIFS;4073
BUD;PRO;2008;9;AJS ;ELHA ;PEXP;GIFS;27260
BUD;PRO;2008;9;AJS ;EROU ;PDVP;G000;7500
BUD;PRO;2008;9;AJS ;EROU ;PEXP;GIFD;625
BUD;PRO;2008;9;AJS ;EROU ;PEXP;GIFS;70083
BUD;PRO;2008;9;AJS ;EROU ;PFOR;G000;833
BUD;PRO;2008;9;AJS ;EROU ;PPRO;G000;5333
BUD;PRO;2008;9;AMB ;E001 ;PDVP;G000;11667
BUD;PRO;2008;9;AMB ;E001 ;PEXP;GIFD;4167
BUD;PRO;2008;9;AMB ;E001 ;PEXP;GIFS;19583
BUD;PRO;2008;9;AMB ;E001 ;PFOR;G000;417
BUD;PRO;2008;9;AMB ;E001 ;PPRO;G000;5000
BUD;PRO;2008;9;ANC ;EREN ;PDVP;G000;108333
BUD;PRO;2008;9;ANC ;EREN ;PEXP;GIFD;833
BUD;PRO;2008;9;ANC ;EREN ;PEXP;GIFS;142500
BUD;PRO;2008;9;ANC ;EREN ;PFOR;G000;2500
BUD;PRO;2008;9;ANC ;EREN ;PPRO;G000;833
BUD;PRO;2008;9;ANL ;EROU ;PDVP;G000;2083
BUD;PRO;2008;9;ANL ;EROU ;PEXP;GIFD;3312
BUD;PRO;2008;9;ANL ;EROU ;PEXP;GIFS;30375
BUD;PRO;2008;9;ANL ;EROU ;PPRO;G000;3542
BUD;PRO;2008;9;AOL ;EREN ;PDVP;G000;141250
BUD;PRO;2008;9;AOL ;EREN ;PEXP;GIFD;1250
BUD;PRO;2008;9;AOL ;EREN ;PEXP;GIFS;143750
BUD;PRO;2008;9;AOL ;EREN ;PFOR;G000;2500
BUD;PRO;2008;9;AOL ;EREN ;PPRO;G000;6250
BUD;PRO;2008;9;AOS ;EPIN ;PEXP;GIFS;83333
BUD;PRO;2008;9;AOS ;EPIN ;PFOR;G000;417
BUD;PRO;2008;9;AOS ;EPIN ;PPRO;G000;16250
BUD;PRO;2008;9;APH ;ECAE ;PDVP;G000;2167
BUD;PRO;2008;9;APH ;ECAE ;PEXP;GIFS;3391
BUD;PRO;2008;9;APH ;ECAE ;PPRO;G000;217
BUD;PRO;2008;9;APH ;ELHA ;PDVP;G000;14500
BUD;PRO;2008;9;APH ;ELHA ;PEXP;GIFS;22692
BUD;PRO;2008;9;APH ;ELHA ;PPRO;G000;1450
BUD;PRO;2008;9;APH ;EPIN ;PDVP;G000;25000
BUD;PRO;2008;9;APH ;EROU ;PDVP;G000;11250
BUD;PRO;2008;9;APH ;EROU ;PEXP;GIFD;208
BUD;PRO;2008;9;APH ;EROU ;PEXP;GIFS;6917
BUD;PRO;2008;9;APH ;EROU ;PFOR;G000;208
BUD;PRO;2008;9;APH ;EROU ;PPRO;G000;833
BUD;PRO;2008;9;APL ;ELYO ;PEXP;GIFD;1250
BUD;PRO;2008;9;APL ;ELYO ;PEXP;GIFS;147917
BUD;PRO;2008;9;APL ;ELYO ;PFOR;G000;833
BUD;PRO;2008;9;APW ;EPTE ;PDVP;G000;4167
BUD;PRO;2008;9;APW ;EPTE ;PEXP;GIFS;165000
BUD;PRO;2008;9;APW ;EPTE ;PPRO;G000;5833
BUD;PRO;2008;9;ARB ;E001 ;PDVP;G000;3333
BUD;PRO;2008;9;ARB ;E001 ;PEXP;GIFD;6250
BUD;PRO;2008;9;ARB ;E001 ;PEXP;GIFS;125000
BUD;PRO;2008;9;ARB ;E001 ;PFOR;G000;417
BUD;PRO;2008;9;ARB ;E001 ;PPRO;G000;3333
BUD;PRO;2008;9;ARS ;EPIN ;PEXP;GIFS;25000
BUD;PRO;2008;9;ATB ;ECAE ;PDVP;G000;1246
BUD;PRO;2008;9;ATB ;ECAE ;PEXP;GIFD;431
BUD;PRO;2008;9;ATB ;ECAE ;PEXP;GIFS;9279
BUD;PRO;2008;9;ATB ;ECAE ;PFOR;G000;54
BUD;PRO;2008;9;ATB ;ECAE ;PPRO;G000;1164
